artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
365732,"BM —","CT 23, pl. 01-02, K 02432 +",Thompson1906CT23,primary,"pl. 01-02, K 02432 +",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",,,,,,,,,,,,,,,,,,,,,,,"K 02432 + Sm 1899",,,,0,,0,,0,,0,,"eBL; eBL; AsbP; BM","K.2432; Sm.1899; P365732; W_K-2432",,,,,,,0,0,0,,
365734,"BM —","CT 23, pl. 02-04, K 02473",Thompson1906CT23,primary,"pl. 02-04, K 02473",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",,,,,,,,,,,,,,,,,,,,,,,"K 02473 + K 02551",,,,0,,0,,0,,0,,"eBL; AsbP; BM","K.2473; P365734; W_K-2473",,,,,,,0,0,0,,
365736,"BM —","CT 23, pl. 05-14, K 02453 +",Thompson1906CT23,primary,"pl. 05-14, K 02453 +",,"Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",,,,,,,,,,,,,,,,,,,,,,,"K 02453 + 1881-02-04, 0194",,,,0,,0,,0,,0,,"eBL; eBL; AsbP; BM","1881,0204.194; K.2453; P365736; W_K-2453",,,,,,,0,0,0,,
365739,"BM —","CT 23, pl. 15-22, K 02175 +","Thompson1906CT23; Thompson1923AMT","primary; history","pl. 15-22, K 02175 +; pl. 038, no. 06 (K 13962)","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",,,,,,,,,,,,,,,,,,,,,,,"K 02175 + K 02431 + K 02469 + K 02475 + K 02480 + K 07814 + K 08777 + K 10429 + K 10454 + K 10710 + K 11677 + K 13962 + K 14738",,,,0,,0,,0,,0,,"eBL; eBL; eBL; eBL; eBL; eBL; AsbP; BM","K.14738; K.2175; K.2469; K.2475; K.2480; K.7814; P365739; W_K-2469",,,,,,,0,0,0,,
365742,"BM —","BAM 5, 480","Köcher1980BAM5; Thompson1906CT23; Thompson1923AMT","primary; history; history","480; pl. 23-38, K 02354 +; pl. 092, no. 03 (Sm 0637)","; ; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Medical,,,,,,,,,,,,,,,Akkadian,,,,,,,"K 02354 + K 02412 + K 02463 + K 02491 + K 03237 + K 06447 + K 07086 + K 08356 + K 08800 + K 08842 + K 09828 + K 11868 + K 13398 + K 13399 + K 13417 + Sm 0637 + Sm 1156",,,,0,,0,,0,,0,,"eBL; eBL; eBL; eBL; eBL; eBL; eBL; eBL; eBL; AsbP; BM","K.2354; K.2412; K.2463; K.3237; K.7086; K.8800; K.8842; Sm.1156; Sm.637; P365742; W_K-2412","medical ",0,0,,,,0,0,0,,
365744,"BM —","BAM 5, 482","Köcher1980BAM5; Thompson1906CT23","primary; history","482; pl. 39-40, K 02574 +","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",Medical,,,,,,,,,,,,,,,Akkadian,,,,,,,"K 02392 + K 02574 + K 03430 + K 03924 + K 04091 + K 10509 + K 11744 + K 16407 (+) K 02611",,,,0,,0,,0,,0,,"eBL; eBL; eBL; eBL; eBL; eBL; eBL; eBL; eBL; AsbP; BM","K.10509; K.11744; K.16407; K.2392; K.2574; K.2611; K.3430; K.3924; K.4091; P365744; W_K-2611","medical ",0,0,,,,0,0,0,,
365746,"BM —","CT 23, pl. 49, K 02566","Thompson1906CT23; Thompson1923AMT","primary; history","pl. 49, K 02566; pl. 103, no. 1","; ","Nineveh (mod. Kuyunjik)","Neo-Assyrian (ca. 911-612 BC)",,"British Museum, London, UK",,,,,,,,,,,,,,,,Akkadian,,,,,,,"K 02566 + K 10475 + K 14692",,,,0,,0,,0,,0,,"eBL; eBL; ARMEP; AsbP","K.14692; K.2566; P365746; P365746",,,0,,,,0,0,0,,
365747,"BM —","CT 23, pl. 50, Sm 0950",Thompson1906CT23,primary,"pl. 50, Sm 0950",,"Nineveh (mod. Kuyunjik)",,,"British Museum, London, UK",,,,,,,,,,,,,,,,,,,,,,,"Sm 0950",,,,0,,0,,0,,0,,"eBL; AsbP; BM","Sm.950; P365747; W_SM-950",,,,,,,0,0,0,,
