artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
108392,"BM 017743","CT 01, pl. 02-03, BM 017743",King1896CT1,primary,"pl. 02-03, BM 017743",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šulgi.37.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-15, 0003",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000040; BM.17743; W_1894-1015-3"," ",0,0,,,0,0,0,0,,
108393,"BM 017744","CT 01, pl. 04-05, BM 017744",King1896CT1,primary,"pl. 04-05, BM 017744",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.35.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-15, 0004",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000041; BM.17744; W_1894-1015-4"," ",0,0,,,0,0,0,0,,
108394,"BM 017745","CT 01, pl. 06-07, BM 017745",King1896CT1,primary,"pl. 06-07, BM 017745",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šulgi.43.08.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-15, 0005",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000042; BM.17745; W_1894-1015-5"," ",0,0,,,0,0,0,0,,
108395,"BM 018039","CT 01, pl. 08-09, BM 018039","King1896CT1; Pettinato1969rundenTafeln","primary; history","pl. 08-09, BM 018039; 48 1","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Amar-Suen.08.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-16, 0002",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000043; BM.18039; W_1894-1016-2"," ",0,0,,,0,0,0,0,,
108396,"BM 018040","CT 01, pl. 10-11, BM 018040","King1896CT1; Pettinato1969rundenTafeln","primary; history","pl. 10-11, BM 018040; 56 2","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Amar-Suen.08.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-16, 0003",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000044; BM.18040; W_1894-1016-3"," ",0,0,,,0,0,0,0,,
108397,"BM 018041","CT 01, pl. 12-13, BM 018041","King1896CT1; Pettinato1969rundenTafeln","primary; history","pl. 12-13, BM 018041; 64 3","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Amar-Suen.08.01.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-16, 0004",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000045; BM.18041; W_1894-1016-4"," ",0,0,,,0,0,0,0,,
108398,"BM 018042","CT 01, pl. 14-15, BM 018042","King1896CT1; Pettinato1969rundenTafeln","primary; history","pl. 14-15, BM 018042; 72 4","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.08.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-16, 0005",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000046; BM.18042; W_1894-1016-5"," ",0,0,,,0,0,0,0,,
108399,"BM 018046","CT 01, pl. 16-17, BM 018046","King1896CT1; Pettinato1969rundenTafeln","primary; history","pl. 16-17, BM 018046; 82 4","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.07.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-16, 0009",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000047; BM.18046; W_1894-1016-9"," ",0,0,,,0,0,0,0,,
108400,"BM 018047","CT 01, pl. 18-19, BM 018047","King1896CT1; Pettinato1969rundenTafeln","primary; history","pl. 18-19, BM 018047; 90 6","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Amar-Suen.08.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-16, 0010",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000048; BM.18047; W_1894-1016-10"," ",0,0,,,0,0,0,0,,
108401,"BM 018048","CT 01, pl. 20, BM 018048","King1896CT1; Pettinato1969rundenTafeln","primary; history","pl. 20, BM 018048; 96 7","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",00.00.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-16, 0011",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000049; BM.18048; W_1894-1016-11"," ",0,0,,,0,0,0,0,,
108402,"BM 018049","CT 01, pl. 21, BM 018049","King1896CT1; Pettinato1969rundenTafeln","primary; history","pl. 21, BM 018049; p. 102 8","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",00.00.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-16, 0012",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000050; BM.18049; W_1894-1016-12"," ",0,0,,,0,0,0,0,,
108403,"BM 018050","CT 01, pl. 22, BM 018050","Englund1990Fischerei; King1896CT1; Pettinato1969rundenTafeln","citation; primary; history","p. 152 n. 492 (rev. i 8); pl. 22, BM 018050; p. 108 9","; ; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.07.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-16, 0013",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000051; BM.18050; W_1894-1016-13"," ",0,0,,,0,0,0,0,,
108404,"BM 018051","CT 01, pl. 23, BM 018051","King1896CT1; Pettinato1969rundenTafeln","primary; history","pl. 23, BM 018051; p. 110 10","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.07.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-16, 0014",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000052; BM.18051; W_1894-1016-14"," ",0,0,,,0,0,0,0,,
