artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
108440,"BM 013892","CT 03, pl. 14, BM 013892",King1898CT3,primary,"pl. 14, BM 013892",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.05.02.29 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-31, 0247",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000119; BM.13892; W_1896-0331-247"," ",0,0,,,0,0,0,0,,
108441,"BM 013894","CT 03, pl. 14, BM 013894",King1898CT3,primary,"pl. 14, BM 013894",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.05.04.13 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-31, 0249",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000120; BM.13894; W_1896-0331-249"," ",0,0,,,0,0,0,0,,
108442,"BM 013895","CT 03, pl. 15, BM 013895",King1898CT3,primary,"pl. 15, BM 013895",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.05.06.09 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-31, 0250",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000121; BM.13895; W_1896-0331-250"," ",0,0,,,0,0,0,0,,
108443,"BM 013896","CT 03, pl. 15, BM 013896",King1898CT3,primary,"pl. 15, BM 013896",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.05.05.27 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-31, 0251",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000122; BM.13896; W_1896-0331-251"," ",0,0,,,0,0,0,0,,
108444,"BM 014608","CT 03, pl. 16, BM 014608","King1898CT3; Nelson1976pisandubba","primary; history","pl. 16, BM 014608; no. 184","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.04.00.17,"British Museum, London, UK",Administrative,clay,tag,,,,,,,,,,,,,Sumerian,,,,,,,"1896-04-06, 0306",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000124; BM.14608; W_1896-0406-306","pisan-dub-ba ",0,0,,,0,0,0,0,,
108445,"BM 016369","CT 03, pl. 16, BM 016369","King1898CT3; Pettinato1976CT","primary; collation","pl. 16, BM 016369; p. 141","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.07.10.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-06-12, 0589",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000125; BM.16369; W_1896-0612-589"," ",0,0,,,0,0,0,0,,
108446,"BM 016370","CT 03, pl. 16, BM 016370",King1898CT3,primary,"pl. 16, BM 016370",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.05.06.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-06-12, 0590",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000126; BM.16370; W_1896-0612-590"," ",0,0,,,0,0,0,0,,
108447,"BM 016371","CT 03, pl. 16, BM 016371","King1898CT3; Pettinato1976CT","primary; collation","pl. 16, BM 016371; p. 141","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.01.03.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-06-12, 0591",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000127; BM.16371; W_1896-0612-591"," ",0,0,,,0,0,0,0,,
108448,"BM 014594","CT 03, pl. 17, BM 014594","King1898CT3; Parpola1977Meluhha; Pettinato1976CT; sec10013","primary; history; collation; history","pl. 17, BM 014594; p. 142 7; p. 141; no. 716","; ; ; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.39.00.00, Amar-Suen.01.00.00","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-04-06, 0292",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000128; BM.14594; W_1896-0406-292"," ",0,0,,,0,0,0,0,,
108449,"BM 014595","CT 03, pl. 17, BM 014595",King1898CT3,primary,"pl. 17, BM 014595",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.01.07.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-04-06, 0293",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000129; BM.14595; W_1896-0406-293"," ",0,0,,,0,0,0,0,,
108450,"BM 014596","CT 03, pl. 17, BM 014596","King1898CT3; Lambert1963RA57Argent1; Pettinato1976CT","primary; history; collation","pl. 17, BM 014596; 92, 17; p. 141","; ; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.01.07.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-04-06, 0294",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000130; BM.14596; W_1896-0406-294"," ",0,0,,,0,0,0,0,,
108451,"BM 014597","CT 03, pl. 17, BM 014597",King1898CT3,primary,"pl. 17, BM 014597",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.01.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-04-06, 0295",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000131; BM.14597; W_1896-0406-295"," ",0,0,,,0,0,0,0,,
108452,"BM 014599","CT 03, pl. 18, BM 014599","King1898CT3; Lambert1963RA57Argent2","primary; history","pl. 18, BM 014599; 193 26","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.02.05.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-04-06, 0297",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000132; BM.14599; W_1896-0406-297"," ",0,0,,,0,0,0,0,,
108453,"BM 014600","CT 03, pl. 18, BM 014600",King1898CT3,primary,"pl. 18, BM 014600",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.02.12.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-04-06, 0298",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000133; BM.14600; W_1896-0406-298"," ",0,0,,,0,0,0,0,,
108454,"BM 014601","CT 03, pl. 18, BM 014601",King1898CT3,primary,"pl. 18, BM 014601",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.01.06.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-04-06, 0299",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000134; BM.14601; W_1896-0406-299"," ",0,0,,,0,0,0,0,,
108455,"BM 014602","CT 03, pl. 18, BM 014602","King1898CT3; Lambert1963RA57Argent1; Pettinato1976CT","primary; history; collation","pl. 18, BM 014602; 92, 19; p. 141","; ; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.01.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-04-06, 0300",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000135; BM.14602; W_1896-0406-300"," ",0,0,,,0,0,0,0,,
108456,"BM 014603","CT 03, pl. 18, BM 014603","King1898CT3; Pettinato1976CT","primary; collation","pl. 18, BM 014603; p. 141","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.02.04.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-04-06, 0301",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000136; BM.14603; W_1896-0406-301"," ",0,0,,,0,0,0,0,,
108457,"BM 014604","CT 03, pl. 19, BM 014604","King1898CT3; Pettinato1976CT","primary; collation","pl. 19, BM 014604; p. 141","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.01.10.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-04-06, 0302",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000137; BM.14604; W_1896-0406-302"," ",0,0,,,0,0,0,0,,
108458,"BM 014606","CT 03, pl. 19, BM 014606",King1898CT3,primary,"pl. 19, BM 014606",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.08.01.21,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-04-06, 0304",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000138; BM.14606; W_1896-0406-304"," ",0,0,,,0,0,0,0,,
108459,"BM 014609","CT 03, pl. 19, BM 014609","King1898CT3; Lambert1963RA57Argent2; Pettinato1976CT","primary; history; collation","pl. 19, BM 014609; 193 28; p. 141","; ; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.02.07.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-04-06, 0307",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000139; BM.14609; W_1896-0406-307"," ",0,0,,,0,0,0,0,,
108460,"BM 014610","CT 03, pl. 19, BM 014610",King1898CT3,primary,"pl. 19, BM 014610",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.01.09.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-04-06, 0308",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000140; BM.14610; W_1896-0406-308"," ",0,0,,,0,0,0,0,,
108461,"BM 014611","CT 03, pl. 19, BM 014611",King1898CT3,primary,"pl. 19, BM 014611",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.01.10.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-04-06, 0309",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000141; BM.14611; W_1896-0406-309"," ",0,0,,,0,0,0,0,,
108462,"BM 016366","CT 03, pl. 20, BM 016366","King1898CT3; Pettinato1976CT","primary; collation","pl. 20, BM 016366; p. 141","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Ibbi-Suen.01.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-06-12, 0586",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000142; BM.16366; W_1896-0612-586"," ",0,0,,,0,0,0,0,,
108463,"BM 016367","CT 03, pl. 20, BM 016367","King1898CT3; Pettinato1976CT","primary; collation","pl. 20, BM 016367; p. 141","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Ibbi-Suen.01.06.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-06-12, 0587",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000143; BM.16367; W_1896-0612-587"," ",0,0,,,0,0,0,0,,
108464,"BM 016368","CT 03, pl. 20, BM 016368",King1898CT3,primary,"pl. 20, BM 016368",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Ibbi-Suen.01.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-06-12, 0588",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000144; BM.16368; W_1896-0612-588"," ",0,0,,,0,0,0,0,,
108465,"BM 013897","CT 03, pl. 15, BM 013897",King1898CT3,primary,"pl. 15, BM 013897",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.05.06.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-31, 0252",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000123; BM.13897; W_1896-0331-252"," ",0,0,,,0,0,0,0,,
108466,"BM 018343","CT 03, pl. 05-08, BM 018343","King1898CT3; Maekawa1999temples; Pettinato1976CT","primary; history; collation","pl. 05-08, BM 018343; p. 88-89 no. 21; p. 142","; description; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.44.01.00, Šulgi.44.03.00, Šulgi.44.04.00, Šulgi.44.06.00, Šulgi.44.07.00, Šulgi.44.08.00, Šulgi.44.09.00, Šulgi.44.10.00, Šulgi.44.11.00, Šulgi.44.11d.00 (intercalated), Šulgi.44.12.00","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-03-29, 0001",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000153; BM.18343; W_1895-0329-1"," ",0,0,,,0,0,0,0,,
108467,"BM 018344","CT 03, pl. 09-10, BM 018344","King1898CT3; Pettinato1976CT","primary; collation","pl. 09-10, BM 018344; p. 142","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šulgi.48.12.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-03-29, 0002","20111023 englund: a2 1/2 with full rations",,,0,,0,,0,,0,,"BDTNS; eBL; i3.MesopOil; BM","000154; BM.18344; 4234; W_1895-0329-2"," ",0,0,,,0,0,0,0,,
108468,"BM 018957","CT 03, pl. 21-26, BM 018957","King1898CT3; Pettinato1976CT","primary; collation","pl. 21-26, BM 018957; p. 142","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.38.00.00, Šulgi.43.00.00, Šulgi.44.00.00, Šulgi.45.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-05-13, 0003",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000145; BM.18957; W_1895-0513-3"," ",0,0,,,0,0,0,0,,
108469,"BM 018958","CT 03, pl. 26, BM 018958",King1898CT3,primary,"pl. 26, BM 018958",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.04.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-05-13, 0004",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000146; BM.18958; W_1895-0513-4"," ",0,0,,,0,0,0,0,,
108470,"BM 019027","CT 03, pl. 27-30, BM 019027","King1898CT3; Ouyang2016JNES75; Pettinato1976CT","primary; history; collation","pl. 27-30, BM 019027; ; p. 142","; ; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.48.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-10-12, 0005",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000147; BM.19027; W_1895-1012-5"," ",0,0,,,0,0,0,0,,
108471,"BM 019740","CT 03, pl. 31-34, BM 019740","King1898CT3; Pettinato1976CT","primary; collation","pl. 31-34, BM 019740; p. 142","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.01.04.08,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-10-16, 0023",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000148; BM.19740; W_1895-1016-23"," ",0,0,,,0,0,0,0,,
108472,"BM 021335","CT 03, pl. 35-39, BM 021335","Carroué1986Cours; Civil1994Georgica; King1898CT3; Maekawa1997agricultural-11; Pettinato1976CT; Pettinato1976CT","history; citation; primary; citation; citation; collation","p. 13-57, esp. 27ff.; 119-120; pl. 35-39, BM 021335; p. 130-131; p. 142; p. 142","; ; ; ; ; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",00.00.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-30, 0001",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000149; BM.21335; W_1896-0330-1","gaba-ri ",0,0,,,0,0,0,0,,
108473,"BM 021336","CT 03, pl. 40-43, BM 021336","King1898CT3; Maekawa1980weavers; Pettinato1976CT","primary; history; collation","pl. 40-43, BM 021336; p. 120; p. 142","; ; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šulgi.48.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-30, 0002",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000150; BM.21336; W_1896-0330-2"," ",0,0,,,0,0,0,0,,
108474,"BM 021338","CT 03, pl. 44-47, BM 021338","King1898CT3; Maekawa1980weavers; Pettinato1976CT","primary; history; collation","pl. 44-47, BM 021338; p. 120; p. 142","; ; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.48.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-30, 0004",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000151; BM.21338; W_1896-0330-4"," ",0,0,,,0,0,0,0,,
108475,"BM 021340","CT 03, pl. 48-50, BM 021340",King1898CT3,primary,"pl. 48-50, BM 021340",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.46.04.00, Šulgi.46.05.00","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-30, 0006",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000152; BM.21340; W_1896-0330-6"," ",0,0,,,0,0,0,0,,
222745,"BM 091013 (was BM 012155)","RIME 1.14.13.01, ex. 01","Frayne2008RIME1; King1898CT3; Sollberger1971IRSA; Steibl1982FAOS5/2; Such-Gutiérrez2010Königsinschriften; Thureau-Dangin1907SAKI ","primary; history; history; history; citation; history","14.13.01, ex. 01; pl. 01 (BM 12155); p. 40-41: IA4a; Lugal-TAR-si 1; p. 152-156; 160 VIII, 3","; ; ; ; ; ","Uruk (mod. Warka)","ED IIIb (ca. 2500-2340 BC)",Lugaltarsi.00.00.00,"British Museum, London, UK","Official or display","lapis lazuli",tablet,58.0,16.0,33.0,,,,,,,,,,Sumerian,,,,Q001248,,,"1892-12-13, 0009",,"foundation tablet","RIME1 p. 411 says Uruk from registr. number",0,,0,"foundation tablet",0,,0,,"eBL; ARMEP","BM.91013; P222745","witness ",0,0,,,0,0,0,0,,
226602,"BM 017288","RIME 3/2.01.02.029, ex. 01","Frayne1997RIME3/2; King1898CT3; Such-Gutiérrez2010Königsinschriften; Thureau-Dangin1907SAKI ","primary; history; citation; history","01.02.029, ex. 01; pl. 01 BM 017288; p. 152-156; 192o","; ; ; ","Sippar-Amnanum (mod. Tell ed-Der)","Ur III (ca. 2100-2000 BC)",Šulgi.00.00.00,"British Museum, London, UK","Official or display",steatite,tablet,,,,,,,,,,,,,Akkadian,,,,Q001666,,,"1894-01-15, 0002",,"foundation tablet",,0,,0,"foundation tablet",0,,0,,"eBL; ARMEP","BM.17288; P226602","witness ",0,0,,,0,0,0,0,,
226714,"BM 091014 (was BM 012156)","RIME 3/2.01.03.14, ex. 01","Frayne1997RIME3/2; King1898CT3; King1910HSA; Such-Gutiérrez2010Königsinschriften","primary; history; history; citation","01.03.14, ex. 01; 01 BM 012156; pl.29 (facing p.288); p. 152-156","; ; ; ","Uruk (mod. Warka)","Ur III (ca. 2100-2000 BC)",Amar-Suen.00.00.00,"British Museum, London, UK","Official or display",stone,tablet,,,,,,,,,,,,,Sumerian,,,,Q000987,,,"1892-12-13, 0010",,"foundation tablet",,0,,0,"foundation tablet",0,,0,,"eBL; ARMEP","BM.91014; P226714","witness ",0,0,,,0,0,0,0,,
227426,"BM 017287","RIME 3/2.01.02.001, ex. 01","Frayne1997RIME3/2; King1898CT3; Such-Gutiérrez2010Königsinschriften; Thureau-Dangin1907SAKI ","primary; history; citation; history",".01.02.001, ex. 01; pl. 01, BM 017287; p. 152-156; 192m","; (RIME 3/2 misquotes mus. no.); ; ",,"Ur III (ca. 2100-2000 BC)",Šulgi.00.00.00,"British Museum, London, UK","Official or display",steatite,tablet,,,,,,,,,,,,,Sumerian,,,,Q001651,,,"1894-01-15, 0001",,,,0,,0,,0,,0,,eBL,BM.17287,"witness ",0,0,,,0,0,0,0,,
274718,"BM 022447","CT 03, pl. 02-04, BM 022447","King1898CT3; Pettinato1966SS21&22; sec53423","primary; history; history","pl. 02-04, BM 022447; ; ","; ; ","Girsu (mod. Tello)","Old Babylonian (ca. 1900-1600 BC)",,"British Museum, London, UK",Divination,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-04-01, 0002",,,,0,,0,,0,,0,,"eBL; BM","BM.22447; W_1896-0401-2","oil ",0,0,,,0,0,0,0,,
431215,,"RIME 1.14.13.01 composite","Frayne2008RIME1; King1898CT3; Sollberger1971IRSA; Steibl1982FAOS5/2; Thureau-Dangin1907SAKI ","primary; history; history; history; history",".14.13.01 composite; pl. 01, BM 012155; p. 40-41: IA4a; Lugal-TAR-si 1; 160 VIII, 3","; ; ; ; ","Uruk (mod. Warka)","ED IIIb (ca. 2500-2340 BC)",Lugaltarsi.00.00.00,,"Official or display",,,,,,,,,,,,,,,Sumerian,,,Q001248,,,,,,"composite text",,0,,0,"composite text",0,,0,,,,"composite ",0,0,,,,0,0,0,,
