artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
108570,"BM 012915","CT 09, pl. 16, BM 012915",King1900CT9,primary,"pl. 16, BM 012915",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.05.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-28, 0006",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000249; BM.12915; W_1896-0328-6"," ",0,0,,,0,0,0,0,,
108571,"BM 012917","CT 09, pl. 17, BM 012917",King1900CT9,primary,"pl. 17, BM 012917",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šulgi.33.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-28, 0008",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000250; BM.12917; W_1896-0328-8"," ",0,0,,,0,0,0,0,,
108572,"BM 017748","CT 09, pl. 18, BM 017748","King1900CT9; Maekawa1996confiscation","primary; history","pl. 18, BM 017748; p. 147 no. 71","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",00.00.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-15, 0008",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000251; BM.17748; W_1894-1015-8"," ",0,0,,,0,0,0,0,,
108573,"BM 018437","CT 09, pl. 19, BM 018437",King1900CT9,primary,"pl. 19, BM 018437",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.39.00.00, Šulgi.43.00.00","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-03-29, 0095",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000252; BM.18437; W_1895-0329-95"," ",0,0,,,0,0,0,0,,
108574,"BM 019031","CT 09, pl. 20, BM 019031","King1900CT9; Lambert1963RA57Argent1","primary; history","pl. 20, BM 019031; 91, 12","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.47.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-10-12, 0009",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000253; BM.19031; W_1895-1012-9"," ",0,0,,,0,0,0,0,,
108575,"BM 019036","CT 09, pl. 21, BM 019036",King1900CT9,primary,"pl. 21, BM 019036",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.08.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-10-12, 0014",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000254; BM.19036; W_1895-1012-14"," ",0,0,,,0,0,0,0,,
108576,"BM 019054","CT 09, pl. 22, BM 019054",King1900CT9,primary,"pl. 22, BM 019054",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Amar-Suen.02.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-10-12, 0032",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000255; BM.19054; W_1895-1012-32"," ",0,0,,,0,0,0,0,,
108577,"BM 019055","CT 09, pl. 23, BM 019055",King1900CT9,primary,"pl. 23, BM 019055",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.01.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-10-12, 0033",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000256; BM.19055; W_1895-1012-33"," ",0,0,,,0,0,0,0,,
108578,"BM 019068","CT 09, pl. 24, BM 019068",King1900CT9,primary,"pl. 24, BM 019068",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",00.00.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-10-12, 0046",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000257; BM.19068; W_1895-1012-46"," ",0,0,,,0,0,0,0,,
108579,"BM 019751","CT 09, pl. 25, BM 019751",King1900CT9,primary,"pl. 25, BM 019751",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.41.00.00 (us2-us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-10-16, 0034",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000258; BM.19751; W_1895-1016-34","gaba-ri ",0,0,,,0,0,0,0,,
108580,"BM 019769","CT 09, pl. 26, BM 019769",King1900CT9,primary,"pl. 26, BM 019769",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Amar-Suen.02.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-10-16, 0052",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000259; BM.19769; W_1895-1016-52"," ",0,0,,,0,0,0,0,,
