artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
108494,"BM 012934","CT 07, pl. 05-06, BM 012934","King1899CT7; Pettinato1976CT","primary; collation","pl. 05-06, BM 012934; p. 143","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.48.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-28, 0025",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000173; BM.12934; W_1896-0328-25"," ",0,0,,,0,0,0,0,,
108495,"BM 012925","CT 07, pl. 07, BM 012925","King1899CT7; Lambert1960RA54","primary; history","pl. 07, BM 012925; ,130 44","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.04.04.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-28, 0016",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000174; BM.12925; W_1896-0328-16"," ",0,0,,,0,0,0,0,,
108496,"BM 012926","CT 07, pl. 08, BM 012926","King1899CT7; Maekawa1993agricultural-9","primary; citation","pl. 08, BM 012926; p. 117","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.02.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-28, 0017","20120409 englund: cp. RTC 407",,,0,,0,,0,,0,,"BDTNS; eBL; BM","000175; BM.12926; W_1896-0328-17"," ",0,0,,,0,0,0,0,,
108497,"BM 012927","CT 07, pl. 09, BM 012927","King1899CT7; Pettinato1976CT","primary; collation","pl. 09, BM 012927; p. 143","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.41.00.00 (us2-us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-28, 0018",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000176; BM.12927; W_1896-0328-18"," ",0,0,,,0,0,0,0,,
108498,"BM 012929","CT 07, pl. 10, BM 012929","King1899CT7; Pettinato1976CT","primary; collation","pl. 10, BM 012929; p. 143","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.48.00.00 (us2-us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-28, 0020",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000177; BM.12929; W_1896-0328-20"," ",0,0,,,0,0,0,0,,
108499,"BM 012930","CT 07, pl. 11, BM 012930",King1899CT7,primary,"pl. 11, BM 012930",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.43.00.00, Šulgi.45.00.00, Šulgi.46.00.00, Šulgi.47.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-28, 0021",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000178; BM.12930; W_1896-0328-21"," ",0,0,,,0,0,0,0,,
108500,"BM 012932","CT 07, pl. 12, BM 012932",King1899CT7,primary,"pl. 12, BM 012932",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.48.09.00, Šulgi.48.10.20","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-28, 0023",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000179; BM.12932; W_1896-0328-23"," ",0,0,,,0,0,0,0,,
108501,"BM 012939","CT 07, pl. 13, BM 012939","King1899CT7; Pettinato1976CT","primary; collation","pl. 13, BM 012939; p. 143","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.47.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-28, 0030",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000180; BM.12939; W_1896-0328-30"," ",0,0,,,0,0,0,0,,
108502,"BM 012945","CT 07, pl. 14, BM 012945","King1899CT7; Pettinato1976CT","primary; collation","pl. 14, BM 012945; p. 143","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.01.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-28, 0036",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000181; BM.12945; W_1896-0328-36"," ",0,0,,,0,0,0,0,,
108503,"BM 015324","CT 07, pl. 15, BM 015324","King1899CT7; Pettinato1976CT","primary; collation","pl. 15, BM 015324; p. 143","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šulgi.33.08.00, Šulgi.33.12.00","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-04-10, 0050",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","000182; BM.15324; W_1896-0410-50"," ",0,0,,,0,0,0,0,,
